masjinerie	masjinerie
praktisyn	praktisyn
ontwikkelingstrategie	ontwikkelingstrategie
verlaat	verlaat
oorledene	oorledene
beëdig	beëdig
indiensneming	Indiensneming
volg	volgende
bereidwilligheid	bereidwilligheid
ambagsvaardigheid	ambagsvaardigheid
voortgaan	voortgaan
geskik	geskik
s'n	s'n
opvoedkundig	opvoedkundige
langdurig	langdurig
interaksie	interaksie
vraagstelling	vraagstelling
periode	periode
heers	heersende
blouvin-tuna	blouvin-tuna
dwarswind	dwarswind
voltooi	voltooide
kanselleer	gekanselleer
oprigting	oprigting
opvoeding	opvoeding
Zimbabwe-samespreking	Zimbabwe-samesprekings
massa	massa
slagoffershandves	slagoffershandves
gasturbineprojek	gasturbineprojekte
wetsontwerp	Wetsontwerp
staatsgrond	staatsgrond
gesins-	gesins-
antwoord	antwoorde
nou	nou
aanwending	aanwending
RSA	RSA
kabel	kabels
Internetgroothandelaar	Internetgroothandelaar
voortsnel	voortsnel
inligtingsoordrag	inligtingsoordrag
akkreditasienommer	akkreditasienommer
aksie	aksies
landbou-implement	landbou-implement
punt	punte
identifiseer	identifiseer
uitbrei	uitgebreide
visvangsregtehouer	visvangsregtehouer
EDI	EDI
moedig	moedig
adres	Adres
program	Program
verenig	verenig
Suide	Suide
ouditeur	ouditeure
hulpmiddel	hulpmiddel
handelsmerk	handelsmerk
verslagboek	verslagboeke
2008	2008
aanvuur	aanvuur
afhandel	afgehandel
verheug	verheug
saadlot	saadlot
tydens	Tydens
duidelik	duidelik
binnelands	binnelandse
funksie	funksie
drie	drie
ruim	ruim
somtyds	somtyds
waarin	waarin
beteken	beteken
onderwys	Onderwys
gaan	Gaan
suiwelproduk	suiwelprodukte
hoëronderwysinstelling	hoëronderwysinstellings
tesame	tesame
getal	getal
weeg	weeg
gesondheidsvereiste	gesondheidsvereiste
sokkergemeenskap	sokkergemeenskap
saak	Sake
lotnommer	lotnommer
studie	studie
regstreeks	regstreeks
leerprogram	leerprogramme
PDF-dokument	PDF-dokumente
altyd	altyd
portefeulje	portefeulje
begrip	begrippe
koste	koste
totstandkoming	totstandkoming
internasionaal	Internasionale
lêer	lêer
net	net
geld	geld
hersiening	hersiening
program	programme
gesondheidsberoep	gesondheidsberoep
solidariteit	solidariteit
maatskappy	Maatskappye
kundig	kundige
staatsdiensbestuurder	staatsdiensbestuurders
seewaardigheid	seewaardigheid
Estates	Estates
sertifiseer	gesertifiseer
inisiatief	inisiatiewe
optrede	optrede
vind	vind
redelikerwys	redelikerwys
landswet	landswet
doelgerig	doelgerigte
China-Suid-Afrika-vennootskap	China-Suid-Afrika-Vennootskap
kool	kool
onderteken	ondertekende
ingenieurswese	ingenieurswese
heel	Heel
uitvoerdokument	uitvoerdokument
verbreed	verbreed
daarmee	daarmee
vertroue	vertroue
mag	magte
beleef	beleef
marriage	marriage
minstens	Minstens
selfs	selfs
betaling	betalings
gebrek	gebrek
departementeel	departementele
ZADL01	ZADL01
multilateraal	multilateraal
2012	2012
verskeidenheid	Verskeidenheid
geval	gevalle
aanhou	aangehou
fasiliteit	fasiliteite
inkomste-en-uitgawestaat	inkomste-en-uitgawestaat
Suider-Afrikaans	Suider-Afrikaans
instel	instel
werksdag	werksdag
aansoekfooi	aansoekfooi
siekte	siektes
universiteitsleier	universiteitsleiers
middel	middele
geregtig	geregtig
lewensvaardigheid	Lewensvaardighede
oorweldig	oorweldig
15,8%	15,8%
pad	pad
vertrekdatum	vertrekdatum
munisipaal	munisipale
hierbenewens	Hierbenewens
webwerf	webwerf
Yusuf	Yusuf
prakties	prakties
grondhervormingsprogram	grondhervormingsprogram
nywerheidsbeleidinisiatief	nywerheidsbeleidinisiatief
ondertekenaar	ondertekenaars
doemprofeet	doemprofeet
kantoor	Kantoor
BK	BK
bel	Bel
landbougrond	landbougrond
Billy	Billy
impasse	impasse
kom	komende
MLRA	MLRA
handelsbalans	handelsbalans
vry	vrye
arm	arm
toets	toets
ondersteun	ondersteunend
CITES-sertifikaat	CITES-sertifikaat
onderhoudsbetaling	onderhoudsbetalings
sodra	sodra
variëteit	variëteite
departement	departemente
praktisyn	praktisyns
soewerein	soewerein
afstaan	afstaan
probleem	probleem
opname	opname
1947	1947
vaartuigoordrag-aansoekvorm	vaartuigoordrag-aansoekvorm
wit	wit
individueel	individueel
hersieningskonferensie	hersieningskonferensie
onderhoudsbeampte	Onderhoudsbeampte
gevoel	gevoel
diepliggend	diepliggend
korrektief	Korrektiewe
almal	almal
leerstyl	leerstyl
element	element
jongmens	jongmense
hulself	hulself
verminder	verminder
hieronder	hieronder
moreel	morele
tensy	tensy
interpreteer	interpreteer
hul	hul
posorder	posorder
streek	streek
getuienis	getuienis
merkwaardig	merkwaardigste
-besigheid	-besigheid
permanent	permanent
5%	5%
marien	Mariene
hoogaangeskrewe	hoogaangeskrewe
sokkerspeler	sokkerspelers
57	57
kontakbestuurder	kontakbestuurders
Afrika-unie	Afrika-Unie
Vrydag	Vrydag
oplos	oplos
opneem	opneem
glo	glo
voortplantingsmateriaal	Voortplantingsmateriaal
menslikheid	menslikheid
afskop	afskop
fase	Fase
tarief	tarief
winsoogmerk	Winsoogmerk
farmaseuties	farmaseutiese
met	met
handelsmerk	Handelsmerk
verkeer	verkeer
bykomend	bykomend
onderwysbeleid	onderwysbeleid
dringend	dringend
toewy	toegewyd
versoening	versoening
nywerheidsbeleidinisiatief	nywerheidsbeleidinisiatiewe
"	"
elders	elders
anorganies	anorganiese
mou	moue
vryskeld	vrygeskeld
veeartsenybestuur	veeartsenybestuur
aksieprogram	aksieprogram
108	108
omvang	omvang
bevoordeel	bevoordeel
hoog	hoog
anargie	anargie
beslis	besliste
mens	mense
kreatief	kreatief
GCIS	GCIS
algemeen	Algemene
groei-	groei-
tydsberekening	tydsberekening
kennisgewing	kennisgewing
huweliksvoorwaarde	huweliksvoorwaarde
aansoek	Aansoek
vennoot	vennote
verkryging	Verkryging
skakel	skakels
duplikaat	duplikaat
haalbaarheidswerk	haalbaarheidswerk
boedel	boedels
aanpas	aangepas
-	-
inligting-	inligting-
begeerte	begeerte
handelaar	handelaars
onderneming	Onderneming
verteenwoordiger	verteenwoordiger
deurloop	deurloop
droog	droë
slaankrag	slaankrag
krediteer	gekrediteer
artikel	artikel
berei	berei
toe	toe
veeartseny-transitopermit	veeartseny-transitopermit
individueel	individuele
deurloop	Deurlopende
modern	modern
houding	houdings
bestudeer	bestudeer
aanhoor	aangehoor
onlangs	onlangse
byeen	byeen
verteenwoordig	Verteenwoordigende
RIA-stelsel	RIA-stelsel
bevat	bevat
bees	beeste
leerprogram	leerprogram
geletterdheidsvlak	geletterdheidsvlak
dag	dae
maak	gemaak
boodskap	boodskap
verwikkeling	verwikkeling
Patagonies	Patagonies
verbeeldingsteks	verbeeldingstekste
moet	moet
globaal	globaal
sy	sy
III-klag	III-klagte
daarna	Daarna
skoolbeheerraad	skoolbeheerraad
afsien	afsien
generasie	generasies
afrigter	afrigter
proefprotokol	proefprotokol
bestaan	bestaande
uithoek	uithoek
voortsit	voortgesette
vul	gevul
demokraties	demokraties
onderhoudsplig	onderhoudsplig
uitgaan	uitgegaan
ons	Ons
herdenking	herdenking
spaar	spaar
bejaarde	bejaarde
geleë	geleë
elektrisiteit	elektrisiteit
voorkeur	voorkeur
klas	klas
bank	bank
spreek	spreek
verslaghouding	verslaghouding
opvulbetaling	opvulbetaling
streeksonderneming	streeksonderneming
185	185
laag	lae
beskryf	beskryf
wêreldbeker-sokkertoernooi	Wêreldbeker-sokkertoernooi
spitsberaad	spitsberaad
plattelands	plattelandse
bestorwe	Bestorwe
geheelbeeld	geheelbeeld
onafhanklikheid	onafhanklikheid
beperk	beperkte
wegwerk	weggewerk
vergelykbaar	vergelykbare
pilaar	pilaar
betalingstydperk	betalingstydperk
uitvoer	uitvoer
saamvoeg	saamvoeg
lotnommer	lotnommers
sektorpolisiëringsoperasie	sektorpolisiëringsoperasie
veeartsenykundig	veeartsenykundig
veteraan	veterane
stof	stof
esteties	Esteties
raad	Raad
betrokke	betrokke
mou	mou
stelselmatig	stelselmatig
verslag-	verslag-
administratief	administratief
twee-en-'n-half	twee-en-'n-half
help	gehelp
prosesseringsbedryf	prosesseringsbedryf
waar	waar
voorlê	voorgelê
leiding	leiding
Skills	Skills
vorm	vorme
afloop	afloop
grondsaak	grondsake
afkeur	afkeur
plaasbewoner	plaasbewoners
geleentheid	geleenthede
sukses	suksesse
hierdeur	hierdeur
verby	verby
administrateur	administrateurs
water	water
aanhou	aanhou
dinamies	dinamies
voorberei	voorberei
83%	83%
graankorrel	graankorrels
Carlos	Carlos
vertroulik	vertroulik
teks	tekste
Transkei	Transkei
kortom	Kortom
kyk	kyk
baseer	baseer
sleutelaksieplan	sleutelaksieplanne
Mlambo-Ngcuka	Mlambo-Ngcuka
bankbesonderhede	bankbesonderhede
besonder	besonder
,	,
Indië-Brasilië-Suid-Afrika-forum	Indië-Brasilië-Suid-Afrika-forum
verlig	verlig
diplomatiek	diplomatiek
heel	hele
arbeid-	arbeid-
weet	weet
aanbied	aanbied
metgesel	metgesel
ouditvereiste	ouditvereistes
voedselaankoop	voedselaankope
saadmonstersertifikaat	Saadmonstersertifikaat
afloswedloop	afloswedloop
rassisme	rassisme
verbruikersaanvraag	verbruikersaanvraag
fluktueer	fluktueer
agbaar	agbare
transmissie-	transmissie-
bevoegdheid	Bevoegdheid
kern	kern
eiendomsbelang	eiendomsbelang
sleutelarea	sleutelareas
OTM	OTM
verskuil	verskuilde
verwant	Verwante
saadlotnommer	saadlotnommers
teks	teks
gasturbineprojek	gasturbineprojek
groei	groei
buurland	buurland
skok	skokkend
Israel	Israel
toeganklik	toeganklik
wet	wet
betaling	Betalings
uitmunt	uitmuntende
rus	rus
open	geopen
rapportering	Rapportering
huidig	huidig
lewensgehalte	lewensgehalte
salaris	salaris
wetsgehoorsaam	wetsgehoorsame
Gautrein-projek	Gautrein-projek
Doha-ontwikkelingsrondte	Doha-ontwikkelingsrondte
rol	rolle
bergplek	bergplek
meegevoel	meegevoel
afdeling	afdeling
leer-	leer-
uitsluiting	uitsluiting
werkskedule	werkskedules
tragies	tragiese
maritiem	Maritieme
prioriteitsvaardigheid	prioriteitsvaardigheid
vooruitwys	vooruitwys
gereeld	gereelde
rekreasiedoeleinde	rekreasiedoeleinde
hersien	hersiene
tropies	tropiese
ses	ses
skriftelik	skriftelike
Suid-Afrikaans	Suid-Afrikaanse
vererger	vererger
Registration	Registration
benodig	benodig
voordat	voordat
geleentheid	geleentheid
gehoor	gehoor
opsê	opgesê
matriekleerling	matriekleerlinge
uitsonderlik	uitsonderlik
regeringshoof	regeringshoofde
besigheidsure	besigheidsure
vreedsaam	vreedsame
ontbreek	ontbreek
onderskeibaar	onderskeibaar
ongeveer	Ongeveer
voorafbetaal	voorafbetaalde
;	;
kategorie	kategorieë
regeringskommunikasie	Regeringskommunikasie
hê	hê
bedra	bedra
heg	heg
maritiemeveiligheidsowerheid	Maritiemeveiligheidsowerheid
vir	Vir
infrastruktuurprojek	infrastruktuurprojek
bevraagteken	bevraagteken
rakend	rakend
krities	krities
akte	Akte
skool	Skole
hierdie	hierdie
sokkervereniging	Sokkervereniging
entstof	Entstowwe
kontinent	kontinent
help	help
ontwikkelingsgemeenskap	Ontwikkelingsgemeenskap
onderskei	onderskei
is	was
bedrywigheid	bedrywighede
Tambo-gesin	Tambo-gesin
mishandelaar	mishandelaar
week	week
kusbestuur	Kusbestuur
anderhalf	anderhalf
vertraag	vertraag
res	res
Engels	Engels
CM44	CM44
ondertekenaar	ondertekenaar
oranje	oranje
omver	omver
uniek	uniek
neem	geneem
kontantstrokie	kontantstrokie
voorkeurbehandeling	voorkeurbehandeling
posorder	posorders
ontwikkelingsvennoot	ontwikkelingsvennoot
beroepsmoontlikheid	beroepsmoontlikhede
ontvangs	ontvangs
makro	makro
polisiereservis	polisiereservis
wyse	wyse
universiteitsleier	universiteitsleier
waar	ware
terselfdertyd	Terselfdertyd
waardering	waardering
leerarea	leerarea
leeruitkoms	leeruitkomste
lidlaboratorium	lidlaboratorium
artikel	Artikel
eiendom	eiendom
ewe	ewe
jeugdiensprogram	Jeugdiensprogram
bekostig	bekostig
Front	Front
uitlig	uitlig
na-verkiesing-administrasie	na-verkiesing-administrasie
daarna	daarna
gesanik	gesanik
punt	Punte
inbelsentrum	inbelsentrum
vryheidsmanifes	Vryheidsmanifes
geheimsinnig	geheimsinnig
Parreira	Parreira
voorbeeldkopie	voorbeeldkopie
6	6
volkskongres	volkskongres
terug	terug
middel	middel
konsulêr	Konsulêre
patriot	patriotte
probleem	probleme
naamlik	naamlik
kapitaal	kapitale
brief	briewe
bladsynommer	bladsynommer
dokumentasiediens	dokumentasiedienste
gesien	gesien
pleeg	pleeg
vakleerling	vakleerling
gesag	gesag
kragbesparingsprogram	kragbesparingsprogram
benewens	benewens
Khampepe	Khampepe
moeilikheid	moeilikhede
manipuleer	manipuleer
dank	dank
Antarkties	Antarktiese
assesseringsaktiwiteit	assesseringsaktiwiteite
invoerpermit	Invoerpermit
distrikshulpdiens	distrikshulpdienste
geletterdheidsveldtog	geletterdheidsveldtog
bruto	bruto
aangesien	Aangesien
werkgroep	Werkgroepe
gelukwens	gelukwens
diens	Diens
uitgee	uitgee
kultureel	Kultureel
ouderdomspensioen	ouderdomspensioen
assesseringstrategie	assesseringstrategieë
36	36
herkonstruksie	herkonstruksie
kurrikulumverklaring	Kurrikulumverklaring
voorneem	voorneem
deregistrasie	deregistrasie
los	los
belangrik	belangrik
huis	huis
die	die
grens	grense
konsentreer	konsentreer
uitdaging	uitdagings
selfvertroue	selfvertroue
regeringskommunikasie	regeringskommunikasie
toernooi	toernooi
toekenning	toekenning
logo	logo
TB-behandeling	TB-behandeling
terugkyk	terugkyk
verlede	verlede
onderskeie	onderskeie
1	1
landswet	landswette
destyds	destyds
gesig	gesig
dui	Dui
verkiesing	verkiesings
Olimpies	Olimpies
ontwikkelingsgemeenskap	ontwikkelingsgemeenskap
suikerveld	suikervelde
verskerping	verskerping
Mama	Mama
hulle	Hulle
gelyk	gelyke
balju	balju
R700	R700
applikant	applikant
aanvuur	Aangevuur
noodsaaklik	noodsaaklik
spel	spel
finansier	finansier
hard	harde
been	been
moontlik	moontlik
pas	gepas
The	The
benadruk	benadruk
intree	ingetree
grammatika	grammatika
voer	gevoer
wysig	wysig
grens	grens
verskerp	verskerpte
Tshwane	Tshwane
uitbrei	uitgebreid
300	300
gemeenskapontwikkelingswerker	Gemeenskapontwikkelingswerkers
mensereg	mensereg
staatsbestuur	staatsbestuur
insolvent	insolvent
regterkantste	regterkantste
organisasie	organisasies
verkies	verkies
inlywingsprogram	inlywingsprogram
vaardigheid	vaardighede
opheffing	opheffing
doen-gedeelte	doen-gedeelte
sertifiseer	Sertifiseer
bespreek	bespreek
oortreding	oortreding
vraagstuk	vraagstukke
Vryheidsdag	Vryheidsdag
waarheid	waarheid
reeds	reeds
organisasie	organisasie
bogenoemde	bogenoemde
boedel	boedel
voorbeeldkopie	voorbeeldkopieë
eis	eis
ding	ding
behuising	Behuising
eerbaar	eerbare
gros	gros
kommunikasie	Kommunikasie
produk	produk
ontmenslik	ontmenslikende
2005	2005
veterinêr	veterinêr
hersien	Hersiene
GCP-vereiste	GCP-vereistes
Albert	Albert
Mariene-	Mariene-
volwassene	volwassenes
apartheidsnalatenskap	apartheidsnalatenskap
ouditbeampte	ouditbeampte
spektrum	spektrum
offer	offers
sinchroniseer	sinchroniseer
anders	anders
struktuur	strukture
asterisk	asterisk
leerder	Leerders
riglyn	riglyn
geld	Geld
bekostigbaar	bekostigbare
registreer	geregistreer
60ste	60ste
burgerlik	burgerlike
Bunting	Bunting
plaasvind	plaasvind
bestuursontwikkelingsinstituut	Bestuursontwikkelingsinstituut
doelmatig	doelmatig
ontwerper	ontwerper
tuisland	tuisland
jonk	jonk
onverwags	onverwags
aanduiding	aanduiding
direkteur-generaal	Direkteur-Generaal
skaal	skaal
tal	talle
krities	Krities
veelvlakkig	veelvlakkige
toevoeg	toevoegende
aanstuur	aanstuur
prestasieooreenkoms	prestasieooreenkomste
groot	groter
regering	Regering
landbou-implement	landbou-implemente
voortreflik	voortreflik
ekonomies	ekonomies
lewensgebeure	lewensgebeure
behuisingstandaard	behuisingstandaarde
veiligheidswag	veiligheidswag
aanvra	aangevra
gun	gun
fasiliteer	fasiliteer
menswaardigheid	menswaardigheid
naweek	naweke
inname	inname
gelukkig	gelukkig
markkapitalisasie	markkapitalisasie
datum	datums
veiligheidswag	veiligheidswagte
uitspraak	uitspraak
integreer	geïntegreerde
assesseringskode	assesseringskodes
verwerf	verwerf
12-riglyn	12-riglyne
Diepsloot	Diepsloot
bespreking	bespreking
indiensopleiding	indiensopleiding
aanvoer	aangevoer
installeer	geïnstalleerde
aanhaal	aanhaal
belangrik	belangrikste
nie-rassig	nie-rassig
geslagsaak	geslagsaak
entrepreneursgeleentheid	entrepreneursgeleentheid
waardasieverslag	waardasieverslag
laai	Laai
reëlingskomitee	reëlingskomitee
nedersetting	nedersettings
sonder	sonder
ek	ek
basies	basiese
Mbeki	Mbeki
saadtoetssertifikaat	saadtoetssertifikaat
jy	Jy
soort	soorte
skep	skeppende
belegger	beleggers
gekleurde	gekleurde
on	on
klas	Klas
kwesbaar	kwesbare
IT-stelsel	IT-stelsel
eer	eer
grondslag	grondslag
180	180
slegs	slegs
Siswati	Siswati
Nair	Nair
aanvang	aanvang
saamwerk	saamwerk
staatkundig	staatkundig
formeel	formeel
uitgee	uitgegee
uitoefen	uitoefen
agentskap	agentskappe
sterf	sterwe
beskikbaarheid	beskikbaarheid
aansienlik	aansienlik
portuur-oorsigmeganisme	portuur-oorsigmeganisme
ongelykheid	ongelykheid
R50	R50
seker	sekere
Dinsdag	Dinsdag
290	290
misdaadbekamping	misdaadbekamping
opsê	opsê
25	25
woord	woord
tabel	tabel
werklik	werklike
kragtens	Kragtens
gewoonlik	gewoonlik
halfmiljoen	halfmiljoen
ontwikkelingstrategie	ontwikkelingstrategieë
ervaring	ervaring
diplomatiek	diplomatieke
SAPD	SAPD
vorder	vorder
aansê	aangesê
formaat	formaat
60	60
vrag	vrag
sleutelingryping	sleutelingryping
kanselleer	kanselleer
veldwerker	veldwerker
ontvang	ontvang
kusbestuur	kusbestuur
verskaf	verskaf
vergunning	vergunning
TB-medikasie	TB-medikasie
onafhanklik	onafhanklike
voorlê	voorlê
plaas	plaas
leidster	leidster
kundig	kundig
binnelands	binnelands
apartheidsagent	apartheidsagente
kans	kans
besigheids-	besigheids-
'	'
Tambo	Tambo
veilig	veilig
kwalifikasie	kwalifikasie
bestendig	bestendige
boer	boer
tussentrede	tussentrede
werp	werp
my	my
prokureur	prokureurs
wag	wag
tussentyds	Tussentydse
daarby	daarby
is	Is
krimineel	krimineel
wil	wil
identifiseer	geïdentifiseer
gevangenisbesoek	gevangenisbesoeke
14	14
volk	volk
leesbaar	leesbaar
doen	gedoen
verlang	verlangde
oorplaas	oorgeplaas
Steve	Steve
spreek	gesproke
bestuurder	bestuurder
liggaam	liggaam
onderbreking	onderbreking
nasionaal	nasionale
Durban	Durban
groen	Groen
huishouding	huishoudings
uitrig	uitrig
metro	metro's
party	party
lys	lys
uiters	uiters
lisensieer	gelisensieerde
verknorsing	verknorsing
vorm	Vorm
aardgas	aardgas
inkerker	ingekerker
gebied	gebiede
demonstreer	demonstreer
dokter	dokters
kombineer	gekombineer
uitbreek	uitbreek
vol	vol
dophou	dophou
basies	basies
waarde	waardes
ANC	ANC
gesinsgeweld	gesinsgeweld
sinneloos	sinneloos
beide	beide
invoerpermit	Invoerpermitte
wedersyds	wedersyds
bladsynommer	bladsynommers
wilskrag	wilskrag
forum	Forum
ID-nommer	ID-nommer
toewysing	toewysing
beloof	belowe
voorwaarde	Voorwaardes
gas	gaste
interdepartementeel	interdepartementeel
verpleegster	verpleegster
Mandela	Mandela
regeringstelsel	regeringstelsel
dit	Dit
bekamp	bekamp
Maandag	Maandag
uitreikingsdatum	uitreikingsdatum
lees-	lees-
geen	geen
uitlig	uitgelig
voorspoedig	voorspoedig
Indiërgemeenskap	Indiërgemeenskap
soortgelyk	soortgelyke
parlement	Parlement
taak	take
Kentucky	Kentucky
komponent	komponente
graad	grade
norm	norm
hospitaal	hospitaal
reses	reses
beleidsriglyn	beleidsriglyn
misdaad	misdaad
mik	mik
relevant	relevante
handig	handig
eksekuteursbrief	eksekuteursbriewe
elektrisiteitsrekening	elektrisiteitsrekening
prent	prent
operasioneel	operasioneel
Suid-Afrikaner	Suid-Afrikaner
bewaar	bewaar
beroep	beroep
bevolkingsregister	bevolkingsregister
produk	produkte
Biko	Biko
TM2	TM2
regverdig	regverdig
permit	permit
bewering	bewering
ontwikkel	ontwikkelende
2-misstof	2-misstof
vermorsel	vermorsel
verbind	verbind
diereproduk	diereprodukte
1-misstof	1-misstowwe
bekendstel	bekendstel
verdedigingsmag	verdedigingsmag
resentheid	resentheid
[	[
geletterdheidsvorm	geletterdheidsvorm
vaardigheid	vaardigheid
uiteensit	uiteensit
ontmenslik	ontmenslik
stel	gestel
noodlot	noodlot
veredeling	veredeling
via	Via
betaaldatum	betaaldatum
enig	Enige
oopmaak	oopmaak
receipt	receipt
nadat	Nadat
raak	raak
versnel	Versnelde
perd	perde
onderhewig	onderhewig
van	van
intussen	Intussen
bevestig	bevestig
uitsetting	Uitsetting
organiseer	Organiseer
konfederasiebeker-toernooi	konfederasiebeker-toernooi
regstelling	regstelling
gemeenskap	gemeenskap
dryfveer	dryfveer
veeartsenykundig	veeartsenykundige
diamant	diamante
2010	2010
mikroörganisme	mikroörganisme
sakegeleentheid	sakegeleenthede
makro-ekonomies	makro-ekonomies
man	mans
ander	Ander
bemoedig	bemoedig
seewaardigheidstoets	seewaardigheidstoets
PDF-weergawe	PDF-weergawe
kernkrag	kernkrag
slaan	slaan
kan	kon
wetgewing	wetgewing
Naicker	Naicker
1%	1%
Nedlac	Nedlac
vanaf	vanaf
witskrif	Witskrif
saamstem	saamgestem
voormalig	voormalige
prosessering	prosessering
verskoning	verskoning
behoorlik	behoorlike
inligting	Inligting
muur	mure
GM	GM
huistaal-assesseringstandaard	huistaal-assesseringstandaarde
wetgewer	wetgewers
doelmatig	doelmatige
sluit	gesluit
Indië	Indië
veroorloof	Veroorloof
heldin	heldin
rekenaar	rekenaar
geldafleweringsvoertuig	geldafleweringsvoertuig
onderwys	onderwys
4,5%	4,5%
spoedig	spoedige
0861843384	0861843384
2009	2009
maak	maak
behulpsaam	behulpsaam
merker	merker
uitsonderlik	uitsonderlike
Nice	Nice
Albertina	Albertina
Darfur	Darfur
kwarantyn	kwarantyn
Dinilesizwe	Dinilesizwe
A4-koevert	A4-koevert
steeds	steeds
vrede-	vrede-
Ncumisa	Ncumisa
skedule	skedule
lank	langer
nuut	nuwe
erkenning	Erkenning
informeel	informeel
presidensieel	presidensieel
deskundige	deskundiges
energie	energie
bok	bokke
grondhervormingsgeval	grondhervormingsgeval
lisensiëring	lisensiëring
ooreenkoms	ooreenkoms
houer	houer
grond	Grond
sommige	Sommige
leerderprofiel	Leerderprofiele
verdubbeling	verdubbeling
briefhoofpapier	briefhoofpapier
gee	Gee
jaar	jare
gedrag	gedrag
genoeg	genoeg
bewys	bewyse
onderwyser	onderwysers
hof	hof
oproep	oproep
hulle	hulle
werksverlies	werksverlies
taalbevoegdheidsvlak	taalbevoegdheidsvlak
behartig	behartig
bevoorreg	bevoorreg
EI	EI
eerste	Eerste
algemene-onderwys-en-opleidingsband	algemene-onderwys-en-opleidingsband
aktivis	aktivis
saam	Saam
koöperatief	koöperatiewe
sessie	sessie
natuurlik	natuurlik
werklikheid	werklikheid
aanmoediging	aanmoediging
begrip	begrip
slyper	slypers
ignoreer	ignoreer
bywerk	bygewerk
Afrikaan	Afrikaan
binnelands	Binnelandse
diep	diep
Mei	Mei
groei	groeiende
staatsamptenaar	staatsamptenare
republiek	Republiek
toeneem	toeneem
punt	Punt
onsself	onsself
handeling	handeling
voedselproduserend	voedselproduserend
hoeveel	hoeveel
Internet	Internet
buitelands	Buitelandse
besigheidsinkomste	besigheidsinkomste
verbeeldingsteks	verbeeldingsteks
leerdervordering	leerdervordering
universeel	universeel
Noord-Amerika	Noord-Amerika
punt	punt
tienjaarperiode	tienjaarperiode
vier	gevier
debat	debat
wild	Wilde
praktyk	praktyk
bemarkingsraad	bemarkingsraad
woord	woorde
uitbou	uitbou
wêreldwyd	wêreldwye
effektief	effektief
opmerking	opmerkings
rangskik	gerangskik
beplanning	beplanning
by	by
50%	50%
sorgsaam	sorgsame
diens	dienste
stedelik	stedelik
liggaamlik	liggaamlike
handelsooreenkoms	handelsooreenkoms
aanmeld	aangemeld
verenig	Verenigde
hulde	hulde
span	spanne
en	en
nie-seksisties	nie-seksistiese
CM2A	CM2A
oorgroot	oorgrote
forensies	forensies
beroering	beroering
het	het
Soweto-opstand	Soweto-opstand
keuse	keuse
vrystel	vrystel
volharding	volharding
taak	taak
gesinsgeweld	Gesinsgeweld
hoofbestanddeel	hoofbestanddeel
uiteen	uiteen
volg	volg
openbaar	openbaar
staatsdiensorganisasie	staatsdiensorganisasies
lid	lede
handelsdoeleinde	handelsdoeleindes
evalueringstelsel	evalueringstelsel
etnies	etniese
provinsiaal	provinsiale
wetenskap-	wetenskap-
verskeidenheid	verskeidenheid
gemeenskapontwikkelingswerker	gemeenskapontwikkelingswerker
verbruiker	verbruikers
burgemeester	burgemeester
SAID-webwerf	SAID-webwerf
kollege	kolleges
faks	faks
nie-permanent	nie-permanent
gerei	gerei
kommentaar	Kommentaar
Europeaan	Europeaan
status	status
assessering-standaard	assessering-standaard
Reginald	Reginald
koolgehalte	koolgehalte
aangeleentheid	aangeleentheid
vanselfsprekend	Vanselfsprekend
werknemer	werknemer
geskiedenis	geskiedenis
vertraging	vertraging
vanuit	vanuit
sommeer	Sommerende
besigheidsproses	besigheidsproses
regeringsvlak	regeringsvlak
uiteensit	uiteengesit
pasmaak	pasgemaakte
waardigheid	waardigheid
ontleed	ontleed
verduur	verduur
eggenoot	eggenoot
uitsending	uitsending
volgorde	volgorde
unie	unie
Anglo-	Anglo-
regmaak	regmaak
visvangsektor	visvangsektor
staatsveearts	staatsveearts
toewy	toegewy
doeltreffendheid	doeltreffendheid
goed	goedere
voorstel	voorstel
afstaan	afgestaan
Brasilië	Brasilië
klimaatsverandering	klimaatsverandering
weersinwekkend	weersinwekkende
daagliks	daaglikse
OKD-kantoor	OKD-kantoor
vigs	vigs
aannemingsdokument	Aannemingsdokumente
beraadslaging	beraadslaging
werkskepping	werkskepping
bladsy	bladsye
Patagonies	Patagoniese
EPWP	EPWP
rede	redes
via	via
meng	meng
mobiliseer	gemobiliseer
premier	premiers
projek	projek
brandstigting	brandstigting
gestand	gestand
grondstof	grondstof
plaasproduk	plaasprodukte
Maatskappywet	Maatskappywet
sodra	Sodra
ontwikkeling	ontwikkelings
maand	maand
ver	ver
Weekend	Weekend
Nepad	Nepad
plaasdier	plaasdier
opvolg	opgevolg
forensies	forensiese
persoonlik	Persoonlik
werfkaart	werfkaart
stelsel	stelsel
soekvenster	soekvenster
uitbrei	uitbrei
ekonomie	ekonomie
lae-kostebehuising	lae-kostebehuising
naby	naaste
daarom	Daarom
wetsontwerp	wetsontwerp
dekade	dekade
wonder	wonder
vertrou	vertrou
grondverkryging	grondverkryging
aanbied	aangebied
VMS-operasie	VMS-operasies
teiken-indiensnemingsgetal	teiken-indiensnemingsgetal
forum	forum
afhang	afhang
sinneloos	sinnelose
verslag	verslag
entrepreneur	entrepreneur
algemene-onderwys-en-opleidingsband	Algemene-Onderwys-en-Opleidingsband
aspek	aspek
verdeling	verdeling
telefoon	telefoon
stempel	gestempel
J192	J192
